Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,Rainfall_mm
79878,0.979318461,Bogura,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,78226,40,12.0,60,85,97.59009963
28171,1.044016897,Brahmanbaria,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,29411,40,12.0,60,85,182.3840603
26157,1.04304775,Chandpur,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,27283,40,12.0,60,85,99.0876376
112725,1.093138168,Chapai Nawabganj,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,123224,40,12.0,60,85,176.2023541
87232,1.168241012,Chattogram,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,101908,40,12.0,60,85,168.1092411
105578,1.08818125,Chuadanga,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,114888,40,12.0,60,85,188.5461921
7479,1.064447119,CoxsBazar,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,7961,40,12.0,60,85,133.0185087
194395,0.950940096,Cumilla,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,184858,40,12.0,60,85,300.0572602
1454,0.790233838,Dhaka,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,1149,40,12.0,60,85,172.1918507
28663,0.846980428,Dinajpur,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,24277,40,12.0,60,85,131.7125455
21437,0.625693894,Faridpur,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,13413,40,12.0,60,85,0.857648389
27313,0.894372643,Feni,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,24428,40,12.0,60,85,185.1177316
34902,0.849607472,Gaibandha,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,29653,40,12.0,60,85,80.68813432
3943,1.305351255,Gazipur,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,5147,40,12.0,60,85,191.5150148
9664,1.432326159,Gopalganj,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,13842,40,12.0,60,85,92.685137
191786,1.085219985,Habiganj,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,208130,40,12.0,60,85,103.5607473
9975,0.917994988,Jamalpur,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,9157,40,12.0,60,85,69.51464095
41981,1.262070937,Jashore,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,52983,40,12.0,60,85,194.0208347
39679,1.070692306,Jhallokati,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,42484,40,12.0,60,85,79.56677405
87423,1.223591046,Jhenaidah,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,106970,40,12.0,60,85,98.26700199
1038,0.944123314,Joypurhat,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,980,40,12.0,60,85,310.5156322
11154,1.009144701,Khagrachari,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,11256,40,12.0,60,85,141.4709816
9017,0.548075857,Khulna,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,4942,40,12.0,60,85,202.5057196
66014,1.050216621,Kishoreganj,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,69329,40,12.0,60,85,168.1268987
16357,0.843797762,Kurigram,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,13802,40,12.0,60,85,211.550297
67774,1.167424086,Kushtia,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,79121,40,12.0,60,85,145.6983483
80238,0.885615295,Lakshmipur,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,71060,40,12.0,60,85,101.1958487
27851,1.01267459,Lalmonirhat,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,28204,40,12.0,60,85,159.8678735
4854,0.684796045,Madaripur,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,3324,40,12.0,60,85,186.110248
14520,0.834917355,Magura,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,12123,40,12.0,60,85,218.7608504
8158,0.854008335,Manikganj,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,6967,40,12.0,60,85,80.67068971
51464,1.24450101,Meherpur,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,64047,40,12.0,60,85,106.5679233
129959,1.211181988,Moulvibazar,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,157404,40,12.0,60,85,146.1277701
447,0.897091723,Munshiganj,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,401,40,12.0,60,85,89.46947156
58364,0.93506271,Mymensingh,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,54574,40,12.0,60,85,214.1520157
158927,1.077677173,Naogaon,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,171272,40,12.0,60,85,99.91228838
22828,0.839933415,Narail,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,19174,40,12.0,60,85,164.5884675
6054,0.932606541,Narayanganj,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,5646,40,12.0,60,85,64.22812958
3735,1.089959839,Narsingdi,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,4071,40,12.0,60,85,220.979131
24015,1.151405372,Natore,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,27651,40,12.0,60,85,178.5800765
3609,0.961485176,Netrokona,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,3470,40,12.0,60,85,122.8203855
4312,0.826762523,Nilphamari,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,3565,40,12.0,60,85,144.5930507
99075,0.868301792,Noakhali,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,86027,40,12.0,60,85,308.7519957
59351,0.848073327,Pabna,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,50334,40,12.0,60,85,198.7991048
6020,1.027408638,Panchagar,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,6185,40,12.0,60,85,251.5768452
83287,1.017097506,Patuakhali,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,84711,40,12.0,60,85,115.5510744
33909,0.948538736,Pirojpur,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,32164,40,12.0,60,85,216.7020271
6411,0.699578849,Rajbari,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,4485,40,12.0,60,85,237.4611631
108931,1.151600554,Rajshahi,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,125445,40,12.0,60,85,151.1929186
14523,0.625972595,Rangamati,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,9091,40,12.0,60,85,154.6634398
63967,1.11011928,Rangpur,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,71011,40,12.0,60,85,101.1296439
19706,1.143306607,Satkhira,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,22530,40,12.0,60,85,81.56462422
30842,0.983107451,Shariatpur,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,30321,40,12.0,60,85,118.6192927
12847,0.948859656,Sherpur,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,12190,40,12.0,60,85,129.1311115
25932,1.043884004,Sirajganj,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,27070,40,12.0,60,85,219.934764
50522,1.088654448,Sunamganj,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,55001,40,12.0,60,85,216.8272746
183424,1.07249324,Sylhet,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,196721,40,12.0,60,85,49.9618096
2964,0.866734143,Tangail,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,2569,40,12.0,60,85,143.4362456
61148,1.07875973,Thakurgaon,Kharif 1,26.0,72.5,Aus,Mar,Apr to july,Aug,65964,40,12.0,60,85,35.38392496
2077,4.158401541,Bagerhat,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,8637,35,15.0,75,85,147.4659997
3830,4.812010444,Bandarban,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,18430,35,15.0,75,85,141.629015
305,4.580327869,Barguna,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,1397,35,15.0,75,85,179.3186287
1760,3.284659091,Barishal,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,5781,35,15.0,75,85,79.90592886
563,3.621669627,Bhola,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,2039,35,15.0,75,85,195.0756409
2572,7.9062986,Bogura,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,20335,35,15.0,75,85,215.1878754
269,3.828996283,Brahmanbaria,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,1030,35,15.0,75,85,46.0341098
990,5.182828283,Chandpur,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,5131,35,15.0,75,85,187.3998364
419,8.102625298,Chapai Nawabganj,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,3395,35,15.0,75,85,258.4393897
2961,4.901384667,Chattogram,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,14513,35,15.0,75,85,197.9721672
1813,9.927744071,Chuadanga,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,17999,35,15.0,75,85,170.1381456
854,2.710772834,CoxsBazar,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,2315,35,15.0,75,85,135.0648608
849,4.628975265,Cumilla,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,3930,35,15.0,75,85,72.21809105
588,6.930272109,Dhaka,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,4075,35,15.0,75,85,113.866247
2772,10.43001443,Dinajpur,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,28912,35,15.0,75,85,190.9191303
202,3.089108911,Faridpur,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,624,35,15.0,75,85,99.63763401
483,4.461697723,Feni,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,2155,35,15.0,75,85,130.3408172
3459,18.04191963,Gaibandha,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,62407,35,15.0,75,85,162.5803641
1499,6.112741828,Gazipur,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,9163,35,15.0,75,85,151.8278173
909,5.922992299,Gopalganj,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,5384,35,15.0,75,85,73.38407382
279,2.777777778,Habiganj,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,775,35,15.0,75,85,85.78396937
1324,5.530966767,Jamalpur,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,7323,35,15.0,75,85,124.7386106
1973,5.144450076,Jashore,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,10150,35,15.0,75,85,229.7845611
2910,3.264604811,Jhallokati,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,9500,35,15.0,75,85,202.3938933
8152,6.176521099,Jhenaidah,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,50351,35,15.0,75,85,192.247074
416,7.34375,Joypurhat,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,3055,35,15.0,75,85,78.63491601
7462,3.610024122,Khagrachari,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,26938,35,15.0,75,85,197.013406
305,16.79672131,Khulna,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,5123,35,15.0,75,85,148.4428579
1536,7.524088542,Kishoreganj,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,11557,35,15.0,75,85,134.9257855
520,10.18461538,Kurigram,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,5296,35,15.0,75,85,254.0093512
1760,21.00113636,Kushtia,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,36962,35,15.0,75,85,123.3923423
3250,3.825230769,Lakshmipur,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,12432,35,15.0,75,85,96.04009012
277,10.83393502,Lalmonirhat,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,3001,35,15.0,75,85,45.33893674
1584,7.698863636,Madaripur,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,12195,35,15.0,75,85,228.6926123
563,26.32149201,Magura,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,14819,35,15.0,75,85,255.9074816
601,3.271214642,Manikganj,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,1966,35,15.0,75,85,220.24813
2432,15.37787829,Meherpur,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,37399,35,15.0,75,85,172.63018
269,5.289962825,Moulvibazar,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,1423,35,15.0,75,85,120.5813038
170,3.805882353,Munshiganj,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,647,35,15.0,75,85,128.8655329
5325,6.798122066,Mymensingh,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,36200,35,15.0,75,85,268.3201716
1631,8.50030656,Naogaon,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,13864,35,15.0,75,85,141.5496788
638,6.887147335,Narail,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,4394,35,15.0,75,85,108.2059054
195,5.128205128,Narayanganj,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,1000,35,15.0,75,85,140.0692858
3677,6.819146043,Narsingdi,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,25074,35,15.0,75,85,139.9423217
856,16.77570093,Natore,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,14360,35,15.0,75,85,99.94246934
804,5.706467662,Netrokona,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,4588,35,15.0,75,85,55.1830991
439,8.364464692,Nilphamari,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,3672,35,15.0,75,85,221.263182
1212,2.882013201,Noakhali,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,3493,35,15.0,75,85,259.4486222
756,7.35978836,Pabna,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,5564,35,15.0,75,85,163.8717831
402,12.6119403,Panchagar,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,5070,35,15.0,75,85,159.0736702
561,3.360071301,Patuakhali,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,1885,35,15.0,75,85,0.0
2786,4.829145729,Pirojpur,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,13454,35,15.0,75,85,152.1544697
1071,5.843137255,Rajbari,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,6258,35,15.0,75,85,201.765511
4672,10.23587329,Rajshahi,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,47822,35,15.0,75,85,39.81370822
9230,4.629902492,Rangamati,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,42734,35,15.0,75,85,0.0
2321,5.618698837,Rangpur,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,13041,35,15.0,75,85,127.238158
995,6.271356784,Satkhira,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,6240,35,15.0,75,85,189.5016893
413,3.784503632,Shariatpur,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,1563,35,15.0,75,85,238.9620329
623,5.585874799,Sherpur,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,3480,35,15.0,75,85,108.8789216
583,7.468267581,Sirajganj,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,4354,35,15.0,75,85,176.5702729
325,5.996923077,Sunamganj,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,1949,35,15.0,75,85,182.5199569
855,3.907602339,Sylhet,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,3341,35,15.0,75,85,240.5654895
11391,7.752962865,Tangail,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,88314,35,15.0,75,85,93.8364751
1161,5.043066322,Thakurgaon,Rabi,25.0,80.0,Banana,Jan,Jan to Jan,Jan,5855,35,15.0,75,85,12.42923462
457,1.192560175,Bagerhat,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,545,30,20.0,60,85,117.0724606
318,1.301886792,Bandarban,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,414,30,20.0,60,85,193.563979
89,1.449438202,Barguna,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,129,30,20.0,60,85,101.8095819
325,1.347692308,Barishal,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,438,30,20.0,60,85,119.3113313
243,1.962962963,Bhola,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,477,30,20.0,60,85,140.8525697
296,2.043918919,Bogura,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,605,30,20.0,60,85,110.2914016
207,1.555555556,Brahmanbaria,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,322,30,20.0,60,85,266.7566327
82,0.646341463,Chandpur,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,53,30,20.0,60,85,223.8183892
85,1.117647059,Chapai Nawabganj,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,95,30,20.0,60,85,178.0666856
1497,1.936539746,Chattogram,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,2899,30,20.0,60,85,211.7112415
638,2.484326019,Chuadanga,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,1585,30,20.0,60,85,205.8614172
304,2.029605263,CoxsBazar,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,617,30,20.0,60,85,112.0352357
440,1.995454545,Cumilla,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,878,30,20.0,60,85,98.54186275
587,1.574105622,Dhaka,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,924,30,20.0,60,85,43.28810918
267,1.168539326,Dinajpur,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,312,30,20.0,60,85,188.9976623
241,1.564315353,Faridpur,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,377,30,20.0,60,85,71.64810709
115,1.07826087,Feni,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,124,30,20.0,60,85,229.0042492
153,1.209150327,Gaibandha,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,185,30,20.0,60,85,186.2207892
253,1.150197628,Gazipur,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,291,30,20.0,60,85,131.2584589
195,1.794871795,Gopalganj,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,350,30,20.0,60,85,212.215285
215,3.56744186,Habiganj,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,767,30,20.0,60,85,163.5548674
253,1.529644269,Jamalpur,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,387,30,20.0,60,85,78.77626492
590,2.462711864,Jashore,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,1453,30,20.0,60,85,56.96279364
180,1.033333333,Jhallokati,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,186,30,20.0,60,85,126.7592912
313,2.418530351,Jhenaidah,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,757,30,20.0,60,85,112.6445656
97,1.515463918,Joypurhat,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,147,30,20.0,60,85,137.6241609
971,2.276004119,Khagrachari,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,2210,30,20.0,60,85,239.1994123
292,1.410958904,Khulna,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,412,30,20.0,60,85,153.3272688
160,1.65625,Kishoreganj,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,265,30,20.0,60,85,96.21225931
218,1.458715596,Kurigram,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,318,30,20.0,60,85,147.6333893
185,3.794594595,Kushtia,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,702,30,20.0,60,85,132.1396251
161,2.254658385,Lakshmipur,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,363,30,20.0,60,85,214.9303521
163,1.190184049,Lalmonirhat,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,194,30,20.0,60,85,200.4210851
67,2.955223881,Madaripur,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,198,30,20.0,60,85,207.087494
59,2.237288136,Magura,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,132,30,20.0,60,85,154.6778295
194,1.458762887,Manikganj,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,283,30,20.0,60,85,169.8818236
102,5.284313725,Meherpur,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,539,30,20.0,60,85,153.8943949
355,2.490140845,Moulvibazar,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,884,30,20.0,60,85,86.74686791
100,1.68,Munshiganj,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,168,30,20.0,60,85,72.8558876
566,2.153710247,Mymensingh,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,1219,30,20.0,60,85,135.4877872
153,1.176470588,Naogaon,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,180,30,20.0,60,85,146.0565819
184,2.380434783,Narail,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,438,30,20.0,60,85,90.01079841
154,1.077922078,Narayanganj,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,166,30,20.0,60,85,84.4426357
289,1.588235294,Narsingdi,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,459,30,20.0,60,85,143.5289452
402,1.099502488,Natore,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,442,30,20.0,60,85,194.8145634
125,1.536,Netrokona,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,192,30,20.0,60,85,85.43178045
156,2.121794872,Nilphamari,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,331,30,20.0,60,85,206.896322
284,2.408450704,Noakhali,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,684,30,20.0,60,85,55.69430704
224,1.205357143,Pabna,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,270,30,20.0,60,85,163.9004032
373,3.222520107,Panchagar,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,1202,30,20.0,60,85,73.02341202
85,1.141176471,Patuakhali,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,97,30,20.0,60,85,195.7961206
143,1.132867133,Pirojpur,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,162,30,20.0,60,85,166.2508087
277,2.415162455,Rajbari,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,669,30,20.0,60,85,178.818472
245,3.281632653,Rajshahi,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,804,30,20.0,60,85,92.71496625
663,1.39668175,Rangamati,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,926,30,20.0,60,85,0.0
350,1.425714286,Rangpur,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,499,30,20.0,60,85,248.4183061
307,1.631921824,Satkhira,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,501,30,20.0,60,85,129.1182835
89,1.730337079,Shariatpur,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,154,30,20.0,60,85,124.6714434
140,1.514285714,Sherpur,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,212,30,20.0,60,85,125.6265306
125,1.52,Sirajganj,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,190,30,20.0,60,85,178.9671498
82,2.134146341,Sunamganj,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,175,30,20.0,60,85,68.83363854
409,1.860635697,Sylhet,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,761,30,20.0,60,85,108.4999405
213,1.469483568,Tangail,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,313,30,20.0,60,85,73.23223389
166,1.415662651,Thakurgaon,Kharif 2,25.0,72.5,Barbati,Sep,Oct to Dec,Dec to Apr,235,30,20.0,60,85,171.5543792
527,2.055028463,Bagerhat,Kharif 1,16.0,67.5,Beans,Jun,Jul to Nov,Nov to Apr,1083,22,10.0,60,75,155.1240788
566,1.768551237,Bandarban,Kharif 1,16.0,67.5,Beans,Jun,Jul to Nov,Nov to Apr,1001,22,10.0,60,75,152.0495598
231,1.45021645,Barguna,Kharif 1,16.0,67.5,Beans,Jun,Jul to Nov,Nov to Apr,335,22,10.0,60,75,84.46960189
576,2.057291667,Barishal,Kharif 1,16.0,67.5,Beans,Jun,Jul to Nov,Nov to Apr,1185,22,10.0,60,75,137.6792007
660,3.53030303,Bhola,Kharif 1,16.0,67.5,Beans,Jun,Jul to Nov,Nov to Apr,2330,22,10.0,60,75,181.1978029
1276,3.340909091,Bogura,Kharif 1,16.0,67.5,Beans,Jun,Jul to Nov,Nov to Apr,4263,22,10.0,60,75,123.9542155
932,2.579399142,Brahmanbaria,Kharif 1,16.0,67.5,Beans,Jun,Jul to Nov,Nov to Apr,2404,22,10.0,60,75,140.191274
724,3.128453039,Chandpur,Kharif 1,16.0,67.5,Beans,Jun,Jul to Nov,Nov to Apr,2265,22,10.0,60,75,224.7000298
231,2.186147186,Chapai Nawabganj,Kharif 1,16.0,67.5,Beans,Jun,Jul to Nov,Nov to Apr,505,22,10.0,60,75,138.5474262
3745,3.615220294,Chattogram,Kharif 1,16.0,67.5,Beans,Jun,Jul to Nov,Nov to Apr,13539,22,10.0,60,75,91.13181476
776,1.981958763,Chuadanga,Kharif 1,16.0,67.5,Beans,Jun,Jul to Nov,Nov to Apr,1538,22,10.0,60,75,197.5946007
605,2.631404959,CoxsBazar,Kharif 1,16.0,67.5,Beans,Jun,Jul to Nov,Nov to Apr,1592,22,10.0,60,75,112.5798295
1823,3.019199122,Cumilla,Kharif 1,16.0,67.5,Beans,Jun,Jul to Nov,Nov to Apr,5504,22,10.0,60,75,135.8045966
1416,3.037429379,Dhaka,Kharif 1,16.0,67.5,Beans,Jun,Jul to Nov,Nov to Apr,4301,22,10.0,60,75,273.7436416
